Subject,NoseX,NoseY,NeckX,NeckY,RShoulderX,RShoulderY,RElbowX,RElbowY,RWristX,RWristY,LShoulderX,LShoulderY,LElbowX,LElbowY,LWristX,LWristY,MHipX,MHipY,RHipX,RHipY,RKneeX,RKneeY,RAnkleX,RAnkleY,LHipX,LHipY,LKneeX,LKneeY,LAnkleX,LAnkleY,REyeX,REyeY,LEyeX,LEyeY,REarX,REarY,LEarX,LEarY,LBigToeX,LBigToeY,LSmallToeX,LSmallToeY,LHeelX,LHeelY,RBigToeX,RBigToeY,RSmallToeX,RSmallToeY,RHeelX,RHeelY,Label
103,788.1667364760715,477.1419786367924,747.7646156118293,530.1104120372829,742.4141407465164,535.6190004762833,769.0628493987801,621.4212655336576,823.5778634020731,669.4538869428535,753.7960587760102,530.3848118550711,769.2703670037587,614.863001549486,756.3340111665528,679.0739291424009,750.0248267096056,688.9446938956647,733.4022807440301,689.7661952092681,719.8042033109705,789.2969843935208,695.899658134685,904.1023032461032,759.3712768717719,682.6826699246446,812.4099090299935,768.5462512625624,793.2030614348371,881.0984804525463,769.390634781723,461.00802748855256,819.4958101036895,498.42116542078617,768.8521115095255,478.6131592631436,925.5620849202264,485.4753525476068,842.6853548127244,910.7425539119588,842.1064408064885,905.0040827495596,773.2657199529257,894.1410084232435,754.5657517536549,924.7187090702888,738.721095125827,927.5441263412084,683.3031405714928,912.759810952736,Non-ASD
103,800.6169285408622,477.9410674561671,761.3428540732324,532.4264078085839,757.6150036702501,535.922226436663,788.0687718567588,621.5016613717272,844.4805767377507,668.525505764223,771.5871871560782,530.2902786428241,786.1552768741485,615.364648996497,764.8981099353445,680.7760011352003,762.2583020014256,688.9033649880924,748.3614443451972,688.8848689126108,732.3898702014852,789.3469353446601,693.4819365053168,904.2012725675172,780.3111128752575,685.1790904435532,830.0810082278559,767.0315115438851,835.3859283464017,886.060445050367,777.2923213801329,461.40103254457784,830.9593970581143,498.795004340487,784.2637463858626,480.5274880646827,937.0212277406074,485.87508183221826,890.4318416659144,907.6155012970906,884.4380986234963,901.846373599621,824.0567675576909,903.4937869051448,752.6908098448368,924.9077714958636,737.9309308240705,927.9365073361912,681.8789167379689,912.9496596927114,Non-ASD
103,813.0745613480767,478.7485352127398,783.4782770138592,535.5677685442181,780.8267088122452,540.7645138155182,806.5248578151253,621.4642408460014,860.081664854041,668.7118658973675,784.1696034554634,530.1925191719047,803.0336484103912,615.8617386606965,773.447611450854,682.4792171073884,780.8925626709763,691.7207476404458,763.0450454920122,691.7964074259718,743.2191203736844,789.1149795326344,702.1135004446248,903.9422753867162,789.9085893999976,691.3601243460056,838.4213181264996,783.8737033018377,867.4881846806697,887.0733622567427,785.1881300028145,461.7947470945916,842.422984012539,499.16884326018805,806.4575003357651,480.01009805003065,948.4803705609884,486.27481111682965,921.0596455451064,890.8240257006427,917.5780622524662,884.8765457435225,858.6824113207197,904.2988158019344,756.1526155512199,923.672691247718,743.8937192935895,926.656675868718,687.8543647569651,913.1070568684016,Non-ASD
103,825.5307168089191,479.554339346012,794.1738802560179,538.9756275655802,791.0815571883927,547.5571939865026,828.8861173179426,621.6394932549962,881.3291182346791,668.5870718437037,799.6843291906938,533.049011910952,819.9133185088964,616.3597332396633,782.0281142937652,684.1772100275289,790.9891358210513,692.1613154204055,780.9874612246193,692.2194685365286,747.128951196562,792.125610506917,686.6687016858947,904.6247513531156,809.2510835225702,692.1893043281416,861.1033820706039,786.4294947926336,910.9086719271684,882.7598585185602,793.0851056872787,462.18832077581715,853.886570966964,499.5426821798891,825.873340539069,482.928836084173,959.9395133813692,486.67454040144105,964.11040889852,877.9473491986856,961.2142342923275,874.760946395731,905.1707511466766,903.9056523234397,738.9831267948359,927.1756844374931,727.2124283940834,930.0902247990194,673.8607936323515,910.4387272621784,Non-ASD
103,837.987129650204,480.3604333125345,812.1282719224431,539.0731164837848,812.1007838174392,547.8584867622587,838.9851092941386,621.5703325181054,900.682624361008,671.3864380013075,812.4459665197171,533.1995792108289,836.792761614975,616.8575702151661,790.5481370068502,685.885904383737,809.2852742539764,692.1682093473088,811.9450940992775,692.2020779729136,863.0906452365934,789.3338546994762,905.163008634822,895.3403479713279,798.3957772607287,692.127727017072,767.5620792284086,792.0681248391539,708.2074920375602,900.7204676670164,800.9818780484848,462.5819189989318,865.3501579213889,499.91652109959,841.7272244148747,483.17408985108784,971.39865620175,487.0742696860525,755.5185384560749,926.5891101079764,749.7186939604062,923.613371856845,693.7090939923551,906.9431104389032,963.9790030018464,881.3861854126017,955.0440122715704,887.0652879783823,902.2352478183268,907.1299654050646,Non-ASD
103,850.44350850337,481.16648900541475,833.978144496403,542.0538822350417,834.2947036130093,550.7776317706381,860.6991502901195,624.6059713063166,913.3214089115984,674.5101872418775,827.9645522241377,533.1949580688073,853.6722341283814,617.3554280395169,799.0349548338257,687.6005082411958,825.2983372091528,692.1593558217027,837.2308906147852,692.2055611823737,884.0106943888793,789.4439781575511,925.0221667353886,904.302360230731,810.6819466242991,692.054720047369,787.2299215933728,792.1673425551344,709.9036179910552,891.6772429713392,808.8786772593419,462.97551398119174,876.8137448758139,500.29036001929103,860.5467344456738,483.2160762306433,982.8577990221308,487.473998970664,753.8890913326546,927.5792456139826,742.1554331359595,924.6169942515104,689.0407546161906,900.3980876761223,975.3438491235416,890.0049522308723,972.3413092410356,904.575805474249,913.4077972464,913.182471975235,Non-ASD
103,862.8998882183316,481.97254566875336,849.5375088778364,542.3526379346066,854.9537413680047,550.7661145019875,878.6148764656092,627.543031871188,925.5609930337368,675.1460634340417,844.974969931338,533.5995784141245,870.5517239496509,617.8532841692686,808.853324913586,689.0784001119428,853.9295366503178,692.0480783508768,857.7542615857475,692.3818607712863,896.8927598857962,792.2395271022299,913.37299945435,902.1454058466428,843.7820206798543,692.079206674288,817.9331460038625,792.3107485944473,731.6233294032155,884.8123283285294,816.7754757894047,463.36910904562615,888.2773318302387,500.664198938992,879.3650173717286,483.1422372655423,994.3169418425116,487.87372825527535,776.4909238360884,929.6183040168066,768.2679004962986,926.1971216183098,709.1005969583274,885.0565392065282,967.403664924717,906.7717642196365,957.4617155926136,911.4635983963694,909.3744712115848,907.283466408296,Non-ASD
103,875.3562694987398,482.7786040949242,866.030246991369,544.7689114509299,862.6068043538244,550.3279447804861,889.2316824243787,627.3938735067142,931.989871093634,684.7852073570248,875.2053265634793,535.7469100343144,887.4310755943393,618.3511481752136,839.1317093082494,686.9188892088499,878.0905478643938,692.6954643868054,862.1311502420066,695.222486222781,833.5634416969604,793.410873593353,724.2277498839532,873.2505024936125,888.69610736335,692.1498588958509,923.1171318493288,792.4051909331322,947.565993544416,905.7421369229398,824.6722730828093,463.7627042593298,899.7409187846636,501.03803785869303,897.9756509980989,483.131975029397,1005.7760846628923,488.2734575398868,1005.1824771937364,915.2903926565832,998.8421108028724,905.8207532311995,940.3864519462584,915.2336836881624,743.5991851112213,926.6557054769198,725.8973508988402,922.821457993342,703.0076296285093,870.0178807673332,Non-ASD
103,887.8126499946171,483.5846616376435,889.1799626675336,541.9556533180552,885.1799928571321,547.8688090544969,905.7443257691264,626.9235545188001,941.0677535274432,690.0853832297186,890.6562343969679,534.4425466391559,904.3112131570296,618.8489619488377,867.8390125776239,685.0390579130277,895.8226578930065,694.9107284595956,886.4027710736517,695.2216095148804,872.2112046999946,802.3462176106489,777.804443950069,858.1792882132725,908.4258224647104,692.4902566223784,931.061072618508,791.6420876707974,925.9098265570476,903.5322194398676,832.5690709959708,464.1562993982265,911.2045057390884,501.411876778394,913.4250404984202,483.2364038319549,1017.2352274832732,488.6731868244982,982.8804582395654,923.2822669504012,974.7229027527642,910.6933714553064,919.8876147134508,908.4777405503316,787.8689868379264,895.2359348240246,776.3551406552566,888.64509451845,768.2580223091652,858.6084758653824,Non-ASD
103,900.2690307701744,484.3907194953072,906.4342168734908,540.7339033534975,898.3187804102228,546.6092850680653,909.459775461262,623.3311398507492,947.3070041341311,692.2332558577239,912.7490505704156,538.3433792502568,921.1873956234834,619.3470309695747,897.1017871135238,683.0585820343489,912.2625466025054,690.8302180939698,905.186359688895,694.1803936144828,906.976931383282,798.5691733237827,806.3031489674797,857.873053983391,925.0128071588024,690.5489682630597,942.9808675269472,789.1661393815338,934.717902511544,903.422687986892,840.4658686881934,464.5498945637914,922.6680926935132,501.785715698095,929.3243633238832,483.12165477101263,1028.6943703036543,489.07291610910966,989.6375273396336,924.5731046173696,982.3279102312806,910.587591692634,927.7828541253998,906.3570609310684,799.9297256520302,872.0771891222099,790.6561466074753,862.6778859729948,795.663780102323,857.8226371558869,Non-ASD
103,912.7254114589776,485.196777255278,915.1912033135432,534.4305204110848,914.2891111405152,539.5697756193525,924.4817303249798,621.1829604620442,951.6068886391944,691.9897808184468,924.5224241234716,531.3591224408043,938.0819353161252,619.8439144728638,926.2137413915516,681.1137102528606,923.6562068983488,689.9361704308808,918.0538445421436,692.1504064797961,943.2318313118518,790.3261662954264,840.6506671871184,852.9456755501922,927.3979264732982,685.349647062618,949.5137407107012,789.3570998879783,936.5214796460604,906.6833849123084,848.3626664489491,464.943489721084,934.1316796479384,502.15955461779606,944.1642640379976,483.5089257755349,1040.153513124035,489.4726453937211,991.7232745159606,924.6713697651206,980.2820360764058,913.3273407076772,927.8555424885086,911.0458636082552,853.5227872208312,875.3778935511667,841.1716346908903,868.594028075993,825.6826765655281,852.5651527682012,Non-ASD
103,925.1817921725842,486.0028350431796,936.8099657277196,533.3898795076648,927.2627534482036,534.4818979538506,930.312625788966,621.7131386810207,950.8597321433066,692.1442308856167,939.0891618551642,530.2179225999299,954.8962110509128,620.3459816938458,955.2747446190612,679.1394565352493,936.39571709234,683.9574759100425,934.7088227203876,689.9046985438767,962.7527363879324,789.4884582841803,894.9502364554191,877.92893876311,939.142189210333,679.3232938241653,962.697631646056,789.4560256457985,915.7202877329164,880.858723923712,856.2594641901109,465.3370848807417,945.5952666023632,502.53339353749703,955.98490052674,482.0468235144123,1051.6126559444158,489.8723746783325,988.0556272219086,924.0626882264608,980.2425640611416,912.6217462388552,903.9526756136372,886.195555396724,955.7349368457598,906.8813378117326,940.8866856425012,910.0333302127834,887.0594458043187,880.5548524149795,Non-ASD
103,937.6381728795006,486.8088928235478,949.1893448970796,531.5581381906728,940.4519122811852,533.2608014369033,937.2518482512036,619.9678216277364,952.6624576146588,691.967189572086,959.9927933933976,530.3978848721945,972.0445647101644,620.8264729686537,984.7412846590236,677.2531035209015,963.9503331008436,677.2262028377397,957.972870579048,683.9047736265491,986.5438441707406,787.9251210558643,937.1670902583074,896.5243650906921,967.7645254808792,674.209424846882,971.6328078443244,787.6765212889725,908.7563091400956,867.3401625631434,864.1562619365574,465.7306800397615,957.058853556788,502.907232457198,971.3503409775624,480.0373462350994,1063.0717987647968,490.2721039629439,984.9063089886037,922.3098187241698,978.2894342026432,911.8340443603068,885.8659729414364,867.8387690558825,989.2979248013584,924.0811006316676,978.7094835682065,927.1292174966676,925.5029979648504,903.3762798014428,Non-ASD
103,950.0945535881368,487.61495060585247,966.3734600403131,531.5836317548514,959.2589694338184,532.7722707641218,951.6260104584104,617.9068977129567,955.4560356804178,692.3926485896866,971.7532927769143,529.9855295741233,987.8636758125842,621.3928114944341,1012.5443654802798,675.0258775837434,974.7463967517184,684.5715464195813,976.5516952485171,684.7459609229762,1013.6806408947456,784.2932251783815,952.6604386647264,880.7986731801743,973.4165505219448,683.7737058480793,969.7495202286548,786.1923788387047,938.5362235286952,892.7206718612498,872.0530596816455,466.12427519894527,968.5224405112128,503.281071376899,992.7405896923976,480.4912464064605,1074.5309415851775,490.6718332475553,982.5218144590764,921.056819254573,977.065812249313,911.1001064931004,921.5564963169628,901.1506155235504,998.8422763444923,922.2316811333852,982.9397751149608,923.6603615910152,933.8371128532812,895.8583922378558,Non-ASD
