Subject,NoseX,NoseY,NeckX,NeckY,RShoulderX,RShoulderY,RElbowX,RElbowY,RWristX,RWristY,LShoulderX,LShoulderY,LElbowX,LElbowY,LWristX,LWristY,MHipX,MHipY,RHipX,RHipY,RKneeX,RKneeY,RAnkleX,RAnkleY,LHipX,LHipY,LKneeX,LKneeY,LAnkleX,LAnkleY,REyeX,REyeY,LEyeX,LEyeY,REarX,REarY,LEarX,LEarY,LBigToeX,LBigToeY,LSmallToeX,LSmallToeY,LHeelX,LHeelY,RBigToeX,RBigToeY,RSmallToeX,RSmallToeY,RHeelX,RHeelY,Label
104,1021.91,542.011,1013.03,574.332,977.654,574.493,959.983,636.189,948.206,686.25,1048.24,571.434,1048.37,618.551,1069.01,606.859,1021.81,683.384,1001.09,686.246,1001.3,765.811,998.137,859.932,1042.43,683.368,1024.89,765.804,1021.65,836.546,1015.92,530.341,1027.74,530.356,998.242,530.317,1043.3466666666668,531.2963333333333,1027.75,865.87,1039.52,859.932,1012.97,851.064,1001.18,883.473,983.609,883.433,998.142,871.689,Non-ASD
104,1024.6282236382365,545.0753946305439,1013.0233154172062,574.3228280298342,977.6466077647334,574.4802492950597,956.8960068067104,630.1457672616818,936.1924531738092,683.110599607888,1048.2474238638465,568.7265063427778,1048.1222964016908,618.6814999523681,1068.9275629692015,606.611476957742,1021.8015750125148,689.3245903710502,998.3623319760133,689.3462305572608,1001.2967083688528,768.8271394214001,998.380644652153,860.0470279886638,1042.4234334137827,689.1776085691666,1027.5727981690222,768.7326636343845,1021.6906438819196,839.5540856243828,1018.6119749695848,533.2016997584933,1030.5699078077157,530.5153333328097,998.237588581657,530.5521933624335,1044.3386691135215,532.3481460245098,1027.5665891159397,874.6986195565477,1042.3795865166005,862.9115626481962,1015.947302726218,853.8282221087484,1001.2425350360156,883.6803338067804,986.7452329124832,883.5293785478427,998.4571509995374,871.9182272198765,Non-ASD
104,1021.7310585968136,548.06534516312,1012.7828063404852,574.4459978065017,977.4190679130118,574.6686076419073,954.1171381063418,627.3553904957042,930.547819798419,677.3374565617672,1048.1788007776956,574.5405229984433,1048.7838605671789,621.7674880235699,1069.1194885069428,604.1271665798727,1021.5772048687354,692.089925821816,998.3069181444366,692.1199085672845,1001.3947276905676,771.8209564026816,1001.2924220620912,863.2000333403532,1042.3995353035054,689.3963166073804,1024.9311233691133,771.9688484047408,1021.6886610634436,842.2276937555695,1012.634988592539,533.2515594316948,1027.457234768691,533.3905236903685,997.9470333083896,533.1327230716325,1045.1167531094447,533.396868678572,1024.721871899928,874.4739943220419,1042.311398933165,862.7737381614554,1017.9370362864256,847.6946939577715,1001.3020742958032,886.4896949389647,992.5950258443324,883.5982724416625,1004.6932661066868,877.9473804199412,Non-ASD
104,1021.7543011597032,547.1353933558615,1009.9214992767854,574.4507175044787,974.6362186338092,577.192968941904,953.8496051820592,627.1885275442204,930.29169278345,677.6190430897741,1048.1612677494716,574.2492312505523,1054.073122971135,624.6662532123569,1071.7002015559688,613.6360485715447,1018.5765576615804,692.2066334036028,998.0484628324512,692.2014161730641,1004.288790314974,771.3407634407864,1001.2888095348012,865.8419111075996,1042.2068665754352,692.3976194507212,1028.0724633352445,774.483712991519,1021.8036328116706,838.9051321704083,1009.6712993744898,532.9637591025937,1024.7715073966715,532.9645637583003,995.1415316749805,530.2252937850835,1042.019399362141,533.1176470278891,1025.207991245008,871.6719572911941,1042.48113077043,859.7203163612336,1019.9914806405616,841.6235929511616,1001.2704064003224,886.4647688366114,991.7890420560268,883.5644071692955,1009.995204348471,880.4699391498565,Non-ASD
104,1021.7769398341228,538.7227022993361,1009.843669046596,574.8658497684661,974.6598555110864,574.3486808954407,951.0860690729396,624.372662912655,927.854334310753,677.1152823707813,1048.420931437053,574.7510273025878,1051.858421748551,624.3055314888322,1068.6472032103736,623.0479540961294,1015.6101697609896,692.2160056816755,994.4245016079702,692.2687345595459,1003.8346271277132,768.9269490491763,1001.209328945271,866.073964507278,1038.7187855627817,692.1509789349092,1031.3707488692205,771.3733716087726,1021.8813805096158,836.0252978010902,1007.0147277389742,530.1514709877496,1024.8430404406122,530.1556649448555,995.2301021414866,530.4637966607776,1039.2191532480051,530.1750201307756,1027.3382907658572,875.5785830765897,1041.9479710778987,860.978747408191,1021.798183095106,836.0906530312587,1001.1601514776636,886.4225608515827,986.2459756289056,883.9413819058661,1006.8832542511884,880.4335167217295,Non-ASD
104,1021.363198180528,538.5431996758572,1006.3770278227008,576.9704405242437,974.5701778328096,574.5223505253532,951.3640323427232,624.5623678207935,930.730275159464,674.35522081142,1047.8222804560055,577.0713542160188,1061.1340687029533,620.8842666125705,1069.3544594620057,635.1323312063988,1012.1784187377848,692.2021922728719,989.1083615660118,692.0932853191467,1000.5358451883498,776.4598784769037,1001.2652512876894,869.03209147577,1032.5582040144027,692.1963087803682,1037.324993845121,771.9327639117428,1022.2455694096692,832.3695784851395,1006.8337283927,529.9606069196418,1024.8401335473366,529.9262461872082,995.3273892962446,529.9504644192306,1037.7394134049134,530.5031743612391,1025.62247871409,875.6529857364783,1040.055451520058,864.8601002403584,1021.6927552416722,832.0283519471277,1001.12264081952,886.8317364487464,986.2470590286885,886.5815281127933,1006.891068205743,880.0356147157657,Non-ASD
104,1018.564170706378,532.2557870182463,1004.5496084858428,574.8185251281589,974.63590494737,574.9302743127272,951.1510929239014,624.6570976556939,930.8590410530848,674.7247976615355,1045.656362317792,574.3302586481923,1063.6287885664697,618.8964922755316,1072.081494835148,648.59956750383,1010.5761037311038,692.015422186644,989.135980038862,692.6441358184605,998.1067203896368,783.1318242399666,1000.641189853986,868.2499684873121,1031.6603297668917,691.9987293656991,1039.8300922529215,770.6321955419105,1025.13119755793,827.4924579285661,1003.805750839676,526.7271828781838,1024.662805163447,526.7469950825093,994.5877311194382,526.805759364929,1036.374291920782,529.2466515272376,1035.151437209911,861.7519869720664,1045.857721273729,856.7409863074486,1021.8350190648777,824.3108328148916,1001.0908632661389,889.7456175680566,983.1623022744452,886.3763046892234,1003.4436292760504,877.3109844853825,Non-ASD
104,1018.767432768948,529.6862299079293,1007.333180867682,571.4453721365059,974.6029904361052,572.1607342955598,951.8546669548444,623.8125329288301,934.7878188645154,673.8754910763481,1048.5369420905415,568.2223712224616,1065.5123027583834,621.8939853309536,1071.249553589765,665.2292414364013,1012.0776811303978,687.6735799895426,985.584775389011,690.1007889724435,998.2265871738156,776.0900960976103,998.0540332053016,865.1492221469103,1036.65244838413,687.4395508234392,1038.4721764718097,765.0699151968296,1023.8739758610752,831.3023589020537,1004.8139220446112,523.4391323700987,1024.692326792489,523.3788589597959,992.8072671283184,523.4472164117842,1036.711488416694,523.385513138333,1035.419234126255,868.0439092044523,1045.176939767466,859.7570186463581,1021.7300915918483,828.6685118072741,1001.148144014218,888.6296655881979,984.25250193133,886.4424258146056,1001.0798071788244,877.874729693806,Non-ASD
104,1019.5830780005874,526.505727915978,1007.1818224574032,557.6902127241119,974.8411560250692,560.2401644267744,954.3129470263248,621.3715376992326,940.98923668771,671.3529795072832,1048.169830537513,555.560353403983,1062.9803866089476,621.3487162164687,1068.7049646965827,669.4151071875418,1006.439129990402,683.1915793868058,983.5263538346848,682.8397479757361,998.2616502085176,774.9436111683656,998.4373635957232,862.0238188841977,1032.2930290213965,684.145595840915,1031.5303787398675,766.9559410096828,1022.3593115709024,834.3008594194027,1007.5595616187068,516.0534587540386,1024.7457101543,515.9603721716675,995.1489253981414,515.8404913667291,1037.9937234512308,520.7741564614194,1029.5416200874613,876.6274615458985,1045.336879454817,863.1821101492737,1021.5675255278684,836.9906611530484,1001.2313497065904,886.3211091937684,986.5592092333188,886.3922113627792,1001.3725333101264,876.2637079866307,Non-ASD
104,1021.9581446980015,523.5568838477329,1006.1577277284448,556.0894352680236,973.564154138784,555.7529573309007,953.9841187916004,620.4735886023153,947.4659962343168,671.6358763319704,1048.344180481276,556.3338269880468,1061.6630396958308,621.456928861067,1069.164260648867,672.7284308456609,1007.4820702074456,681.7094982311393,982.7899873478676,681.7107230253508,997.3489103981068,772.4015853995278,998.1387610040022,859.8591491897754,1030.9630948234458,683.8442653795473,1027.5080145442091,767.698797962296,1025.103624972153,843.7251560442996,1006.0427407348,508.1906751340417,1024.7854046042423,508.1433098735064,990.9690778496494,508.9873337101207,1039.1832754124673,517.5861344660112,1026.817068169118,881.2745150058576,1045.5840751153391,877.405147639272,1022.610209415058,852.2790871812676,1001.2518157646869,886.1802224584759,987.3140401327,886.3987641317276,1000.990568710316,870.2024770120811,Non-ASD
